item_id,shelf_life_days,perishability,confidence,storage_type,notes,avg_gap_days
6009956,365,low,high,dry,coffee/tea/hot drinks,6.111111111111111
6010201,365,low,high,ambient,alcoholic beverages,999.0
6010485,3,high,high,refrigerated,fresh salads/vegetables,2.8867924528301887
6010508,60,medium,high,frozen,wraps/kebab frozen,18.55555555555556
6010516,1,high,high,refrigerated,wraps/kebab fresh,1.0402298850574712
6010517,60,medium,high,frozen,wraps/kebab frozen,9.555555555555555
6010518,60,medium,high,frozen,wraps/kebab frozen,12.0
6010519,60,medium,high,frozen,wraps/kebab frozen,9.285714285714286
6010522,365,low,high,ambient,alcoholic beverages,1.0284090909090908
6010523,365,low,high,ambient,alcoholic beverages,9.1875
6010524,365,low,high,ambient,alcoholic beverages,5.833333333333333
6010525,365,low,high,ambient,alcoholic beverages,15.0
6010532,60,medium,high,frozen,wraps/kebab frozen,6.956521739130435
6010533,365,low,high,dry,coffee/tea/hot drinks,1.2397260273972603
6010534,90,medium,high,frozen,meat frozen,13.1
6010541,90,medium,high,frozen,meat frozen,18.25
6010543,60,medium,high,frozen,sandwiches frozen,10.428571428571429
6010544,60,medium,high,frozen,sandwiches frozen,6.866666666666666
6010546,60,medium,high,frozen,sandwiches frozen,12.909090909090908
6010551,90,medium,high,frozen,meat frozen,21.25
6010567,365,low,high,ambient,alcoholic beverages,17.88888888888889
6010685,90,medium,high,frozen,meat frozen,5.5
6010737,90,medium,high,frozen,pizza (frozen/long shelf),18.55555555555556
6011026,1,high,high,refrigerated,wraps/kebab fresh,1.2075471698113207
6011027,60,medium,high,frozen,wraps/kebab frozen,2.4444444444444446
6011028,365,low,high,dry,coffee/tea/hot drinks,2.2857142857142856
6011029,1,high,high,refrigerated,wraps/kebab fresh,1.564102564102564
6011032,365,low,high,dry,coffee/tea/hot drinks,6.75
6011034,3,high,high,refrigerated,fresh salads/vegetables,4.545454545454546
6011035,365,low,high,dry,coffee/tea/hot drinks,4.066666666666666
6011036,365,low,high,dry,coffee/tea/hot drinks,4.125
6011037,365,low,high,dry,coffee/tea/hot drinks,11.75
6011038,365,low,high,dry,coffee/tea/hot drinks,11.25
6011039,365,low,high,dry,coffee/tea/hot drinks,5.4
6011040,365,low,high,dry,coffee/tea/hot drinks,2.4166666666666665
6011041,90,low,high,frozen,frozen fried items,5.666666666666667
6011042,90,low,high,frozen,frozen fried items,2.75
6011044,2,high,high,refrigerated,meat fresh,7.666666666666667
6011047,14,medium,high,refrigerated,sauces/condiments,5.714285714285714
6011048,365,low,high,dry,coffee/tea/hot drinks,3.857142857142857
6011049,365,low,high,ambient,soft drinks,2.064516129032258
6011050,365,low,high,ambient,alcoholic beverages,13.0
6011066,14,medium,high,refrigerated,cheese,1.1528662420382163
6011070,14,medium,high,refrigerated,sauces/condiments,1.0055555555555555
6011071,14,medium,high,refrigerated,sauces/condiments,1.0055555555555555
6011072,14,medium,high,refrigerated,sauces/condiments,1.0168539325842696
6011155,90,medium,high,frozen,pizza (frozen/long shelf),7.25
6011156,90,medium,high,frozen,pizza (frozen/long shelf),999.0
6011157,90,medium,high,frozen,pizza (frozen/long shelf),47.0
6011160,365,low,high,ambient,alcoholic beverages,1.38
6011161,365,low,high,ambient,alcoholic beverages,999.0
6011164,1,high,high,refrigerated,wraps/kebab fresh,2.857142857142857
6011165,90,medium,high,frozen,meat frozen,4.45
6011166,365,low,high,ambient,alcoholic beverages,19.4
6011167,365,low,high,dry,coffee/tea/hot drinks,1.9047619047619049
6011168,90,low,high,frozen,frozen fried items,8.727272727272727
6011169,365,low,high,ambient,soft drinks,4.111111111111111
6011170,365,low,high,ambient,soft drinks,999.0
6011323,1,high,high,refrigerated,wraps/kebab fresh,1.0055555555555555
6011325,1,high,high,refrigerated,wraps/kebab fresh,1.0710059171597632
6011326,1,high,high,refrigerated,wraps/kebab fresh,1.0055555555555555
6011327,1,high,high,refrigerated,wraps/kebab fresh,1.011173184357542
6011328,1,high,high,refrigerated,wraps/kebab fresh,1.0168539325842696
6011388,90,low,high,frozen,frozen fried items,1.175324675324675
6011399,90,medium,high,frozen,pizza (frozen/long shelf),3.942857142857143
6011408,2,high,high,refrigerated,meat fresh,1.011173184357542
6012061,365,low,high,dry,coffee/tea/hot drinks,5.625
6012361,365,low,high,ambient,alcoholic beverages,4.4
6012374,365,low,high,ambient,soft drinks,1.8333333333333333
6012375,365,low,high,ambient,soft drinks,1.8144329896907216
6012376,90,medium,high,frozen,meat frozen,2.2564102564102564
6012379,365,low,high,ambient,soft drinks,2.3972602739726026
6012380,90,medium,high,frozen,meat frozen,1.9130434782608696
6012382,90,medium,high,frozen,meat frozen,2.1728395061728394
6012387,365,low,high,dry,coffee/tea/hot drinks,2.2
6012392,365,low,high,dry,coffee/tea/hot drinks,2.626865671641791
6012397,7,low,high,dry,bread products,8.75
6012402,3,high,high,refrigerated,fresh salads/vegetables,2.095238095238096
6012408,365,low,high,ambient,alcoholic beverages,2.410958904109589
6012410,365,low,high,ambient,alcoholic beverages,2.1463414634146343
6012411,365,low,high,ambient,alcoholic beverages,2.2857142857142856
6012422,365,low,high,ambient,alcoholic beverages,4.631578947368421
6012432,7,medium,high,refrigerated,dairy/eggs,1.648148148148148
6012530,1,high,high,refrigerated,wraps/kebab fresh,1.0710059171597632
6012565,365,low,high,ambient,alcoholic beverages,4.238095238095238
6012612,60,medium,high,frozen,processed meat frozen,2.8870967741935485
6012651,2,high,high,refrigerated,meat fresh,3.5625
6012692,365,low,high,dry,coffee/tea/hot drinks,10.055555555555555
6012716,365,low,high,ambient,soft drinks,8.529411764705882
6012717,365,low,high,ambient,soft drinks,8.05
6012731,365,low,high,ambient,soft drinks,7.666666666666667
6012736,365,low,high,dry,coffee/tea/hot drinks,17.3
6012759,365,low,high,dry,coffee/tea/hot drinks,6.807692307692308
6012763,365,low,high,dry,coffee/tea/hot drinks,1.3333333333333333
6012806,90,medium,high,frozen,pizza (frozen/long shelf),6.071428571428571
6012821,2,high,high,refrigerated,fresh pizza,3.196428571428572
6012822,90,medium,high,frozen,pizza (frozen/long shelf),14.88888888888889
6012823,90,medium,high,frozen,pizza (frozen/long shelf),7.409090909090909
6012824,365,low,high,dry,coffee/tea/hot drinks,7.636363636363637
6012826,90,medium,high,frozen,pizza (frozen/long shelf),8.65
6012836,60,medium,high,frozen,wraps/kebab frozen,18.125
6012840,60,medium,high,frozen,wraps/kebab frozen,21.857142857142858
6012852,365,low,high,ambient,alcoholic beverages,3.617021276595745
6012853,365,low,high,ambient,alcoholic beverages,13.0
6012855,365,low,high,ambient,alcoholic beverages,12.5
6012858,365,low,high,ambient,alcoholic beverages,11.857142857142858
6012862,60,medium,high,frozen,sandwiches frozen,14.25
6012885,90,medium,high,frozen,meat frozen,7.909090909090909
6012890,60,medium,high,frozen,wraps/kebab frozen,11.153846153846152
6012895,365,low,high,dry,coffee/tea/hot drinks,4.861111111111111
6012896,365,low,high,dry,coffee/tea/hot drinks,4.666666666666667
6012897,365,low,high,ambient,soft drinks,9.5
6012900,90,medium,high,frozen,meat frozen,12.4
6012982,365,low,high,ambient,alcoholic beverages,1.1612903225806452
6012983,365,low,high,ambient,alcoholic beverages,3.847826086956522
6012984,60,medium,high,frozen,wraps/kebab frozen,5.027777777777778
6013023,14,medium,high,refrigerated,sauces/condiments,1.4365079365079363
6013029,14,medium,high,refrigerated,cheese,3.358490566037736
6013032,365,low,high,ambient,alcoholic beverages,5.833333333333333
6013036,365,low,high,ambient,soft drinks,6.214285714285714
6013057,2,high,high,refrigerated,meat fresh,4.0
6013059,180,low,high,frozen,frozen desserts,1.3333333333333333
6013083,365,low,high,ambient,confectionery,8.5
6013118,365,low,high,ambient,alcoholic beverages,2.5942028985507246
6013339,90,medium,high,frozen,meat frozen,9.333333333333334
6014086,3,high,high,refrigerated,fresh salads/vegetables,1.222972972972973
6014090,1,high,high,refrigerated,seafood fresh,1.660377358490566
6014093,2,high,high,refrigerated,meat fresh,1.3923076923076922
6014119,1,high,high,refrigerated,seafood fresh,1.81
6014122,2,high,high,refrigerated,meat fresh,1.78
6014142,1,high,high,refrigerated,seafood fresh,1.9772727272727275
6014153,1,high,high,refrigerated,seafood fresh,1.390625
6014165,1,high,medium,refrigerated,ready-to-eat meals,1.3235294117647058
6014166,1,high,medium,refrigerated,ready-to-eat meals,1.6071428571428572
6014167,1,high,medium,refrigerated,ready-to-eat meals,1.8282828282828285
6014172,2,medium,medium,refrigerated,pasta/rice fresh,1.797979797979798
6014184,2,high,high,refrigerated,meat fresh,2.3421052631578947
6014197,365,low,high,dry,coffee/tea/hot drinks,1.69811320754717
6014200,2,high,high,refrigerated,meat fresh,1.967032967032967
6014218,14,medium,high,refrigerated,sauces/condiments,1.330827067669173
6014296,7,medium,high,refrigerated,fresh juice/smoothie,7.666666666666667
6014297,7,medium,high,refrigerated,fresh juice/smoothie,37.0
6014298,7,medium,high,refrigerated,dairy/eggs,3.902439024390244
6014299,90,medium,high,frozen,meat frozen,999.0
6014302,365,low,high,dry,coffee/tea/hot drinks,5.0
6014303,7,low,high,dry,bread products,29.4
6014304,7,medium,high,refrigerated,dairy/eggs,7.0
6014305,7,low,high,dry,bread products,49.5
6014306,7,low,high,dry,bread products,999.0
6014309,60,medium,medium,frozen,pasta/rice frozen,50.5
6014314,60,medium,high,frozen,seafood frozen,159.0
6014315,90,medium,high,frozen,meat frozen,17.333333333333332
6014319,3,high,high,refrigerated,fresh salads/vegetables,6.111111111111111
6014320,7,low,high,dry,bread products,10.642857142857142
6014321,60,medium,high,frozen,seafood frozen,55.0
6014322,365,low,high,dry,coffee/tea/hot drinks,5.689655172413793
6014323,365,low,high,dry,coffee/tea/hot drinks,31.666666666666668
6014324,365,low,high,dry,coffee/tea/hot drinks,14.454545454545457
6014402,365,low,high,dry,coffee/tea/hot drinks,17.142857142857142
6014407,180,low,high,ambient,shelf-stable snacks,1.096969696969697
6014415,3,high,high,refrigerated,fresh salads/vegetables,18.2
6014546,365,low,high,ambient,confectionery,7.5
6014843,365,low,high,ambient,soft drinks,1.9213483146067416
6014849,3,high,high,refrigerated,fresh salads/vegetables,4.17948717948718
6014854,365,low,high,dry,coffee/tea/hot drinks,4.666666666666667
6014857,365,low,high,ambient,alcoholic beverages,5.966666666666667
6014918,2,high,high,refrigerated,meat fresh,2.967741935483871
6014920,365,low,high,dry,coffee/tea/hot drinks,1.3376623376623376
6014921,2,high,high,refrigerated,meat fresh,2.0
6014922,90,medium,high,frozen,meat frozen,3.72
6014923,2,high,high,refrigerated,meat fresh,3.4482758620689653
6014924,2,high,high,refrigerated,meat fresh,3.76
6014925,2,high,high,refrigerated,meat fresh,1.4782608695652173
6014926,2,high,high,refrigerated,meat fresh,2.5
6014927,365,low,high,dry,coffee/tea/hot drinks,3.4827586206896552
6014928,2,high,high,refrigerated,meat fresh,3.433333333333333
6014929,2,high,high,refrigerated,meat fresh,1.8545454545454545
6014930,2,high,high,refrigerated,meat fresh,3.3666666666666667
6014932,2,high,high,refrigerated,meat fresh,2.463414634146341
6014941,2,high,high,refrigerated,meat fresh,3.642857142857143
6014951,2,high,high,refrigerated,meat fresh,1.3783783783783785
6014952,3,medium,high,refrigerated,bread fresh,1.1724137931034482
6014955,365,low,high,dry,coffee/tea/hot drinks,3.9166666666666665
6014965,2,high,high,refrigerated,meat fresh,3.21875
6014966,365,low,high,ambient,soft drinks,2.1702127659574466
6014967,365,low,high,dry,coffee/tea/hot drinks,4.3478260869565215
6014974,365,low,high,ambient,alcoholic beverages,5.1
6015168,365,low,high,ambient,alcoholic beverages,10.375
6015189,1,high,high,refrigerated,sandwiches fresh,1.487394957983193
6015210,365,low,high,dry,coffee/tea/hot drinks,2.207317073170732
6015243,7,low,high,dry,bread products,22.166666666666668
6015276,365,low,high,ambient,alcoholic beverages,14.857142857142858
6015277,365,low,high,ambient,alcoholic beverages,999.0
6015278,365,low,high,ambient,soft drinks,6.392857142857143
6015320,365,low,high,ambient,alcoholic beverages,5.171428571428572
6015321,60,medium,medium,frozen,pasta/rice frozen,7.5
6015323,365,low,high,ambient,soft drinks,4.0
6015439,90,medium,high,frozen,meat frozen,5.482758620689655
6015524,14,medium,high,refrigerated,cheese,2.3076923076923075
6015535,7,low,high,dry,bread products,13.555555555555555
6015792,90,medium,high,frozen,meat frozen,13.461538461538462
6015943,365,low,high,ambient,alcoholic beverages,9.210526315789474
6016083,365,low,high,ambient,alcoholic beverages,3.8181818181818175
6016086,2,high,high,refrigerated,meat fresh,1.0055555555555555
6016087,2,high,high,refrigerated,meat fresh,1.0055555555555555
6016088,2,high,high,refrigerated,meat fresh,1.0168539325842696
6016089,2,high,high,refrigerated,meat fresh,1.0168539325842696
6016125,7,low,high,dry,bread products,17.142857142857142
6016129,365,low,high,ambient,alcoholic beverages,3.3076923076923075
6016256,365,low,high,dry,coffee/tea/hot drinks,1.1666666666666667
6016339,365,low,high,ambient,alcoholic beverages,7.0
6016688,365,low,high,dry,coffee/tea/hot drinks,11.4
6016711,365,low,high,ambient,alcoholic beverages,6.0
6017022,365,low,high,dry,coffee/tea/hot drinks,3.3
6017061,60,medium,high,frozen,wraps/kebab frozen,5.142857142857143
6017105,365,low,high,dry,coffee/tea/hot drinks,29.0
6017110,365,low,high,ambient,alcoholic beverages,1.7647058823529411
6017167,90,medium,high,frozen,meat frozen,51.0
6017177,365,low,high,ambient,soft drinks,1.0338983050847457
6017229,90,medium,high,frozen,meat frozen,10.5
6017254,365,low,high,ambient,alcoholic beverages,1.565217391304348
6017277,365,low,high,dry,coffee/tea/hot drinks,5.916666666666667
6017404,365,low,high,dry,coffee/tea/hot drinks,1.4285714285714286
6017461,365,low,high,ambient,soft drinks,1.5128205128205128
6017464,365,low,high,ambient,soft drinks,1.967032967032967
6017504,365,low,high,ambient,soft drinks,6.730769230769231
6017534,365,low,high,ambient,alcoholic beverages,1.432
6017536,365,low,high,ambient,soft drinks,1.6160714285714286
6017537,365,low,high,ambient,soft drinks,4.142857142857143
6017560,365,low,high,dry,coffee/tea/hot drinks,1.65
6017580,365,low,high,ambient,confectionery,40.5
6017588,2,high,high,refrigerated,fresh pizza,1.1320754716981132
6017589,2,high,high,refrigerated,fresh pizza,1.125
6017592,180,low,high,ambient,shelf-stable snacks,2.588235294117647
6017594,365,low,high,ambient,confectionery,26.0
6017596,2,high,high,refrigerated,meat fresh,11.0
6017702,365,low,high,dry,coffee/tea/hot drinks,1.2708333333333333
6017750,365,low,high,ambient,alcoholic beverages,1.925531914893617
6017927,1,high,high,refrigerated,seafood fresh,1.5384615384615383
6017928,1,high,high,refrigerated,seafood fresh,1.5
6017929,60,medium,high,frozen,seafood frozen,2.278481012658228
6017930,365,low,high,dry,coffee/tea/hot drinks,2.278481012658228
6017931,14,medium,high,refrigerated,sauces/condiments,1.5384615384615383
6017932,14,medium,high,refrigerated,sauces/condiments,8.0
6017933,3,high,high,refrigerated,fresh salads/vegetables,5.454545454545454
6017934,3,high,high,refrigerated,fresh salads/vegetables,1.875
6017937,60,medium,high,frozen,seafood frozen,2.0930232558139537
6017941,60,medium,high,frozen,seafood frozen,2.982142857142857
6017943,60,medium,high,frozen,seafood frozen,2.6507936507936507
6017947,60,medium,high,frozen,seafood frozen,4.2631578947368425
6017949,1,high,medium,refrigerated,ready-to-eat meals,21.6
6018105,1,high,medium,refrigerated,ready-to-eat meals,1.421487603305785
6018106,2,high,high,refrigerated,fresh pizza,1.5357142857142858
6018108,2,high,high,refrigerated,fresh pizza,1.4913793103448276
6018110,3,high,high,refrigerated,fresh salads/vegetables,1.3307692307692307
6018111,3,medium,medium,refrigerated,pastries fresh,1.2835820895522387
6018146,365,low,high,ambient,alcoholic beverages,1.1610738255033557
6018147,2,high,high,refrigerated,meat fresh,1.6476190476190475
6018150,1,high,high,refrigerated,sandwiches fresh,1.5087719298245614
6018152,2,high,high,refrigerated,meat fresh,1.7128712871287128
6018156,3,medium,high,refrigerated,processed meat,1.4827586206896552
6018166,365,low,high,dry,coffee/tea/hot drinks,1.3650793650793651
6018309,365,low,high,dry,coffee/tea/hot drinks,1.1700680272108843
6018311,365,low,high,dry,coffee/tea/hot drinks,1.0613496932515338
6018313,365,low,high,dry,coffee/tea/hot drinks,1.4615384615384617
6018365,365,low,high,ambient,confectionery,1.4956521739130435
6018656,365,low,high,dry,coffee/tea/hot drinks,21.666666666666668
6018664,365,low,high,ambient,soft drinks,2.536231884057971
6018704,365,low,high,ambient,alcoholic beverages,10.733333333333333
6018709,365,low,high,dry,coffee/tea/hot drinks,20.0
6018711,365,low,high,dry,coffee/tea/hot drinks,7.0
6018712,365,low,high,dry,coffee/tea/hot drinks,23.0
6018764,7,low,high,dry,bread products,4.375
6018966,365,low,high,ambient,soft drinks,1.4206349206349207
6019048,365,low,high,dry,coffee/tea/hot drinks,20.0
6019064,365,low,high,dry,coffee/tea/hot drinks,15.0
6019089,365,low,high,ambient,alcoholic beverages,6.0344827586206895
6019168,1,high,medium,refrigerated,ready-to-eat meals,2.0823529411764707
6019264,365,low,high,ambient,soft drinks,1.0055555555555555
