item_id,title,avg_gap_days,storage_type,shelf_life_days,can_freeze,perishability,confidence,notes
5971462,,2.72,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971466,,2.48,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971480,,2.66,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971482,,5.75,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971489,,2.14,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971490,,5.5,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971498,,22.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971510,,5.42,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971516,,45.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971517,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971518,,46.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971519,,31.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971522,,5.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971583,,29.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971584,,43.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971585,,63.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971586,,72.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971587,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971588,,2.08,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971589,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971590,,5.81,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971591,,8.57,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971594,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971595,,6.29,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971611,,7.88,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971612,,10.41,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971629,,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971630,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971631,,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971632,,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971633,,2.77,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971634,,2.77,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971635,,3.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971636,,3.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971637,,3.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971638,,4.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971639,,5.14,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971640,,4.83,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971642,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971643,,4.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971644,,3.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971646,,3.18,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971647,,5.25,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971648,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971651,,3.27,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971652,,4.38,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971653,,4.4,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971654,,5.6,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971655,,7.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971657,,11.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971677,,19.71,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971678,,1.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971679,,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971680,,9.5,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971681,,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971682,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971683,,25.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971684,,5.83,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971685,,62.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971688,,9.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971690,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971691,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971692,,14.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971708,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971729,,10.21,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971738,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971772,,2.14,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971775,,5.78,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971777,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971781,,65.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971794,,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971796,,12.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971800,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971804,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971805,,34.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971806,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971820,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971848,,1.4,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971849,,1.89,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971850,,2.07,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971851,,1.41,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971852,,1.15,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971853,,3.51,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971854,,3.11,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971855,,2.4,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971856,,2.18,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971857,,2.21,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971858,,1.97,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971859,,2.92,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971860,,4.61,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971861,,3.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971862,,2.36,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971863,,2.37,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971864,,8.24,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971865,,3.85,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971866,,3.14,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971867,,2.29,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971868,,2.45,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971869,,1.61,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971870,,2.72,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971871,,1.59,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971872,,2.14,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971873,,2.57,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971874,,4.47,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971875,,5.93,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971876,,1.92,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971877,,2.16,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971878,,1.66,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971879,,2.35,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971880,,2.28,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971881,,1.8,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971882,,3.07,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971883,,4.03,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971884,,1.17,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971885,,2.9,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971886,,3.62,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971887,,2.81,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971888,,1.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971889,,1.38,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971890,,2.61,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971891,,1.59,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971892,,1.85,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971893,,1.72,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971894,,1.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971897,,10.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971898,,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971900,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971907,,4.7,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971908,,15.36,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971909,,5.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971910,,5.21,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971911,,4.74,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971912,,2.11,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971913,,8.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971914,,10.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971915,,23.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971916,,2.29,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971917,,1.75,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971918,,1.52,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971919,,4.56,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971920,,2.92,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971921,,1.63,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971922,,2.25,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971923,,20.38,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971924,,3.53,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971925,,4.16,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971926,,2.38,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971927,,9.72,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971928,,29.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971929,,5.48,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971932,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971934,,2.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971937,,18.14,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971940,,4.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971944,,13.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971946,,2.36,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5971947,,2.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971948,,33.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971951,,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971952,,5.33,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971956,,32.2,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5971958,,31.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972013,,3.93,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972059,,3.73,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972112,,10.86,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972118,,15.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972140,,29.67,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972141,,2.29,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972142,,5.59,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972143,,6.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972160,,13.1,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972183,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972187,,3.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972188,,2.28,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972189,,2.93,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972190,,3.64,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972191,,3.64,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972193,,5.67,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972194,,4.38,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972196,,1.71,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972197,,2.8,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972198,,10.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972199,,6.2,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972231,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972236,,5.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972237,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972246,,17.22,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972248,,39.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972249,,4.18,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972252,,26.75,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972253,,59.5,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972254,,10.0,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972255,,24.17,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972256,,24.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972258,,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972259,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972260,,30.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972261,,1.03,refrigerated,2,True,medium,low,assumed perishable (no rule match)
5972263,,24.8,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972275,,26.25,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972279,,17.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972281,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972285,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972286,,2.78,ambient,30,False,low,low,assumed shelf-stable (no rule match)
5972287,,999.0,ambient,30,False,low,low,assumed shelf-stable (no rule match)
